restaurant_name,rating_review,sentiment,review_full,date
Azotea_Forus_Barcelo,5,Positive,I love the waiter manu. He’s just the best ever. I love the beer here omg. It’s the best. I just love to have beers with mates here. Amazing,20-Sep-18
Dionisos_Figueroa,1,Negative,"I visited with a group of friends on the weekend, the restaurant looked lovely but the service and food was the worst I'd encountered in a long time! The staff were very abrupt and and acted as if us being there was an utter inconvenience! We tried to order some drinks and they wouldn't let us until we'd ordered the food. They would just walk away when we were asking questions about the menu, I should point out we were one of two tables and we all spoke fluent Spanish. The food was terrible. For instance I ordered falafels and they had no salt or any spices in them, just chewy chickpeas in a ball! The mustard chicken was also flavourless and the colour of Big Bird! When we ordered our coffee they got mine wrong, he didn't even apologise and ask if I wanted another one. He just left it there expecting me to drink it and I had to ask him to take it away so I didn't get charged. At the end of the evening about being rude to our table we paid the bill, he didn't even bother to bring us our change which was over €10!  The visit was a complete waste of time and money, there are much nicer places to eat in Madrid where you will actually be treated like a human being!",3-Jul-15
Dionisos_Figueroa,1,Negative,"The food is mediocre at best (We ordered the 15€ evening menu). Everything was very bland and it looked like my chicken had been unfrozen after having been stored in the freezer for months. Majority of the staff was incredibly rude and inept. On the plus side: the Greek yoghurt was nice. However, it doesn't make up for everything else.",1-Jul-15
La_Gaditana_Castellana,5,Positive,"Very great place, amazing food, and very attentive and helpful waiter, by far the best restaurant we’ve been to in Madrid!",5-Jul-19
La_Gaditana_Castellana,5,Positive,"Made an account just to pay my regards to this place. Best meal I had in Madrid during our stay. Go for the 7 course meal, which might only be on the Spanish menu. Our server, Driss, was very kind and spoke English well, and helped translate the menu for us. He was willing to take the time with us tourists to make sure we enjoyed our meal. This is a must return place for me next time I come to Madrid.",4-Jul-19
La_Gaditana_Castellana,5,Positive,"We had dinner at La Gaditana Castellana on our last night in Madrid. The food was excellent and service was even better.  The place is really nice, nestled below ground but it didn't feel nor did look claustrophobic, on the contrary, you wouldn't know you were underground if it wasn't for the upper windows and the people that walked by. Our waiter, Jose Manuel, was truly amazing, he made sure our food was prepared the way we requested and served in a timely manner. His suggestions were greatly appreciated and we thanked him for it.",3-Jul-19
Dionisos_Figueroa,3,Negative,"I came here with high expectations but the reality was different. It is a very nice place to eat; comfortable, cosy and welcoming. However the food didn't pay at all. Don't misunderstandme, it was good but to be far it could have been served in any other restaurant although we order some of the greek specialities in the menu they were plain food (carefully served, though). Summing up, nice place, service and atmosphere but average food!",8-Dec-17
Dionisos_Figueroa,4,Positive,"This place was packed when we left, very popular.  It's the local twist on traditional Greek food, well-prepared.  Excellent service and reasonable prices.",1-Dec-17
Dionisos_Figueroa,5,Positive,This is an excellent Greek restaurant. The food is lovely and very well presented. There is plenty of choice. The staff are very efficient,27-Sep-17
Dionisos_Figueroa,3,Negative,"It was a very inviting restaurant and filled up quickly so make a reservation.  They did a few good deals but we weren't hungry enough for three courses. Unfortunately we were sat by the window which was a but drafty. There was an English page on the menu which was helpful as a few dishes were hard to translate. We each chose something different, but I found (although very typical Greek) it was a large pile of (very succulent) meat with two quarters of a potato and a smear of taziki. It needed a bit more to accompany. Also when buying sides I recommend mentioning if its for one or for the group. The waiters were friendly and accommodating. It was a little on the pricey side but I am glad we went.",7-Feb-16
Dionisos_Figueroa,5,Positive,We were looking for a place late at night to grab a bite to eat and stumbled by this place. The food was really good and the prices were very reasonable! The lentil soup was really good!,11-Jan-16
Dionisos_Figueroa,5,Positive,I usually don't try greek food in greek restaurants in europe but my first experience was really amazing.The food was familiar to really greek food and everything was very good.Quallity in food service and atmosphere made me change my opinion about greek restaurants around europe.If you travel to madrid don't miss it .. especially eksoxiko was excellent.,29-Mar-13
Dionisos_Figueroa,4,Positive,"Fantastic Greek fare. All the usual menu choices that you would expect, massive portions and really tasty",6-Mar-13
Dionisos_Figueroa,4,Positive,"Our family was starved and searching for a lunch spot when we wandered up to this eatery. We were reading the posted menu, hemming and hawing, when a customer stuck her head out of the door and told us, first in Spanish, and then, kindly, in English, to come in because the food is really good. She was right. We all loved our dishes -- we mostly stuck to classics, Greek salad, stuffed grape leaves, calamari, etc. and were not disappointed. The atmoshpere was friendly and casual. Waiters made a nice effort to communicate, despite our poor Spanish.",4-Mar-13
Dionisos_Figueroa,3,Negative,"Nice style, busy place friendly if slightly over-confident service. The maze starter was ok for two. Plenty of choice all tasted ok. Served with pitta bread which was strangely an extra on the bill Main courses of monk fish with mussel sauce, quite nice but very salty, and a chicken pastry which the waiter insisted was amazing and was ok. Lovely Greek yoghurt ice cream afterwards was very refreshing and tasty. A nice place with friendly service and just a sense the food could be more refined.",12-Jan-13
Dionisos_Figueroa,3,Negative,"Really great menu of the day for 10.00€ plus local taxes is offered at lunchtimes and so on this occasion we visited this well lit delightfully clean restaurant of the Main Street in Madrid . The menu of the day was great value offering a wide variety of Greek Starters, Mains & Desserts that were of good choice, we opted for Taromasalata, Houmous, and Greek Salad and after two ordered the Gyros Pork dish and I ordered the Pasticio a Greek pasta dish. The food was of good flavor and very tasty but from here the waiter made you feel unwelcome after the order was taken throwing almost dishes on the table with no smile or communication it made you feel that you should not be there and marred the lunch in our eyes. This waiter continued to hover around our table and within 10 seconds of cutlery being placed on the plates was clearing the dishes and offering coffees & desserts and after speaking to him in Spanish that we wanted a rest he seemed put out. Declining anything else it then took 10 minutes to get the bill and then the head was thrown back when no tip was left . I have lived in Spain 11 years and Spanish never leave any kind of tip but even if I do what the locals do I always leave a couple of coins but on this occasion felt that this guy was lucky to have a job in this crisis/recession and should take a look in the mirror on how he deals with future customers because they'll be a lot more happier people to fill his boots.",29-Dec-12
Dionisos_Figueroa,4,Positive,"I've never been to Greece, but I live down the street from this restaurant. I went once, totally want to go again. If you don't know anything about Greek food, like me, then you can always share a starter platter.  It's got lots of nibblies like taziki, hummus, felafel, salads, sauces and bread. Lovely presentation and its all just so flavorful.  If you like wine, you wont like the white wine in the window, don't order it, its just for decoration.",5-Dec-12
Dionisos_Figueroa,2,Negative,"Food and service were fine, but the waiter had difficulty processing my Visa card, which is issued on a US bank and so uses swipe-and-sign. The manager was successful. However, after leaving the restaurant I saw that he processed the charges in dollars rather than in euros. The receipt stated that ""I accept that I have been offered a choices of currencies."" I was not. The exchange rate was 3% mark-up over wholesale rate provided by Visa. This made for a very unhappy memory.",29-Nov-12
Restaurante_Algarabia,5,Positive,Great place.. great experience... great food. 1000% recommended if you want to have a great food with your family or couple,11-May-18
Dionisos_Figueroa,2,Negative,"The quality of the food is low, does not taste anywhere near how real Greek food should taste. Perhaps it is the ingredients, perhaps it is the execution, hard to tell. But I would be very surprised if the chef was Greek. Even the desserts, that are difficult to get wrong, did not taste very good. It is worth noting that there were 3 Greek people in our group who were not impressed. Service was OK even though it could be more polished and polite. You'd do better trying another of the Greek restaurants in Madrid.",27-Sep-14
Restaurante_Algarabia,5,Positive,"We had a lovely meal in this gem of a restaurant. It feels like eating at your favorite aunt’s house- very relaxed, with food that is delicious and an interesting change from typical Madrid restaurants and bars. The sisters who run it make a great team and we got to thank the one who is the chef at the end of the evening. Highly recommend coming here.",12-Jul-18
Dionisos_Figueroa,5,Positive,"Highly recommend this greek restaurant in Chueca. Standard greek food done to a high degree with a great ambience and warm, attentive service. The grilled octopus was a stand out along with their appetizer platter with soft, homemade pita. Always crowded - reservations highly recommended on weekend evenings. One of the most delicious meals I had during my stay in Madrid.",24-Oct-12
Dionisos_Figueroa,5,Positive,I always make time to visit this restaurant when in Madrid. It has all the ambience and flavour of Greece in the middle of Spain. food quality and service is well worth the visit and costs are reasonable You really need to book thoufg because it is usually very busy Highly reccommended,29-Aug-12
Dionisos_Figueroa,1,Negative,"The only good thing about this restaurant was the cool design but apart from that we had an appalling service: waited about 10 minutes to grab the attention of the waitress to take our order (and there were only other tables with clients!), when we ased what the café Dionisos was she just pointed to the other table as if we could tell which ingredients were included in the drink, then they didn´t have the type of pita bread for our dish so they were replacing it by a smaller one but putting it separately since it couldn´t be a pita bread sandwich (a bit worrying in a Greek restaurant!), instead of taking our plate and asking us if we wanted anything else, well the waitress decided to mob the floor (nice when you have clients waiting to grab attention) and finally there was another employee who was shouting on her mobile just behind our table. Well this would have been kind of ok because it is difficult to get a good service in most of the restaurants in Madrid but the worse was the food. My friend ordered a roasted chicken that looked like boiled fat chicken and that represented half of the chicken on her plate, the rest looked like bad quality chicken plus burnt mushy fries....all in all the only happy one was my dog who ate it all!",13-Jun-12
Restaurante_Algarabia,5,Positive,Definitely need a reservation and may be difficult to get a table in the busy season but absolutely worth it! From start to finish the evening was delightful. The food was exceptional and well priced for the quality. I would recommend the oxtail and the rabbit pasta. The atmosphere was very friendly and the two sisters who run the restaurant are very welcoming. This restaurant is a must if visiting Madrid. ,11-May-18
Restaurante_Algarabia,5,Positive,"Algarabia is a very special restaurant. It serves authentic, honest and extremely well executed cuisine from the Rioja region of Spain. The experience starts with a very warm welcome by Isabel and Pilar, two sisters who own and manage the restaurant gracefully and with a unique charm. All the food is hand selected and prepared on site to utmost standards. Rioja cuisine is known for its freshness and the high quality of its produce. Typical dishes include Chicken Pepitoria, Ox Tail and Cod Fish Rioja Style; all guaranteed to leave a pleasant memory in your mind. Our family has been visiting Algarabia on a yearly basis, for 4 consecutive years. It has now become a tradition for all our trips to Madrid. I should also add that the place is very romantic and the service very attentive catering to every visitor’s peculiar tastes. There is a vast wine selection, but I must say that the restaurant's own Rioja Wine vintage is wonderful and outstanding.",29-Apr-18
Restaurante_Algarabia,5,Positive,"The food and service at Algarabia are excellent. Make reservations in advance because it is a small and very cosy restaurant. The food presented is from Rioja where Isabel (the hostess) and Pilar (the chef) are from.  They both make you feel at home.  We had dinner here in October 2017 and came back again in April 2018. This time had the tasting menu (€38) and it was excellent. The house red wines, also from Rioja, are an excellent option. And as Isabel likes to say: ""Una comida sin vino, es desayuno"".  Isabel and Pilar, thanks for a lovely evening with delicious food. We will return next time are in Madrid. ",29-Apr-18
Restaurante_Algarabia,5,Positive,"Best experience overall. Quaint setting, amazing food and personalized service. A true tour in La Rioja. Must visit when in Madrid.",21-Apr-18
Restaurante_Algarabia,5,Positive,"You definitely need a reservation, as there are only a few tables. The dining room is really cozy, and the service is friendly and welcoming. The food was wonderful! We loved every bite. The shrimp croquettes were perfect: flavorful but not fishy. The rabbit pasta was so good...just the right amount of salt. My husband enjoyed his pork immensely, but the star of the meal was the oxtail. It was so tender and rich! We did not have room for dessert, but we enjoyed every minute of our long meal. This is the kind of place to go if you like good food and conversation with your dining partners. Don’t expect a quick dinner. It’s meant to be enjoyed at a leisurely pace. At the end of the night, we spoke with the chef (the sister of the hostess), and she is fun to chat with. Make a reservation. You won’t regret it.",27-Mar-18
Dionisos_Figueroa,1,Negative,"Do yourself a fave and avoid this place. We were looking for something different and picked this place for casual night out.Horrible service, rude waitstaff, food takes forever and it's a little overpriced for the quality.Food (quality and portion) 4 out of 10, service 0 out of 10.... ",22-Aug-14
Dionisos_Figueroa,4,Positive,"Good food, great price.  The menu del dia was inexpensive and nice size portions.  It was not exactly authentic Greek food, but close enough!",10-Jul-14
Dionisos_Figueroa,3,Negative,"A pleasant evening - average service by our standards, good by Spanish standards. Mixed starter was tasty but the salmon dip was strangely pink.... Mains were good but not the same as what we have in Greece. Not expensive and made a nice change from all the tapas! Would be prepared to make a 2nd visit to try other dishes from the menu. Looks like it does a keen takeaway service.",28-Jun-14
Dionisos_Figueroa,4,Positive,"We came across this place on a Sunday night when a lot of the other restaurants seemed to be closed. Glad we did as although we hadn't anticipated a Greek meal that night, it was delicious. Would thoroughly recommend the monk fish and the oxtail for main. The only downside was the staff didn't speak English at all (although the menu was in English) and they gave my friend the wrong drink. I think because she asked for a Sangira, which wasn't on the menu so they just brought her a beer instead!! Think the staff were having a bit of a joke about the language barrier which was a little uncomfortable, but the food still made up for it.",19-Jun-14
Dionisos_Figueroa,4,Positive,"24.04.14: MENU DEL DÍA: Hilopetes con atún + Chuleta de ternera en salsa de vino y patatas al horno + tarta de chocolate 11€ 9/10 Atmosphere: Nice, rustical even if it sometimes feels too small. 8/10 Service: Atenea is the principal waitress there. She is very very nice, and she can advise you about everything, even the menu del dia! 9/10 Presentation: Easy and nice. The hilopetes had nice drops of pesto around the plate, as wellas the nice chocolate decoration on the tarta de chocolate! 8/10 Food: VERY FRESH AND GOOD/TASTY COOKED!! the quantity is for the price very ok, and it is so well and fine cooked, you will feel good all the day! the Hilopetes had a good quality atuna fish and the chuleta was fantastic tender cooked with a very nice, fine wine sauce. the potates around made the meat even more delicious! The greek dessert are usually extremely sweet. The chocolate tarte is a good choice for a medium sweetness! 9/10 Advise: I don t get payed from trip advisor, but I really love to get fine food for a good price around europe/world! The lunch menu is always fantastic here, in this restaurant, even if they also make some mistakes( once they forgot some bread, charching that on the bill: the food was sometimes not top cooked). The place is very small like in paris bistro, the food is very mediterranean. you can find gyros as well as other mediterranean food! I also can advise you Moussaka there, hilopetes and other strters. Try chocolate tarte and figs tarte with icecream! try first the lunch menu! On the weekend is very busy, I would avoid it!  Final Score: 9/10",25-Apr-14
Dionisos_Figueroa,1,Negative,We went last night for my sons Birthday and the mixed starter was lovely and then 2 out of 3 of us chose to have the Moussaka for our main. It came and disappointing is an understatement. The bottom of it was so badly burned you could not eat any of it. When the waiter came to take our plates away and it was obvious we had hardly touched the meal he didn't even ask why. He took them away with no comment at all. Minutes later the waitress came over and asked what was wrong but just shrugged her shoulders when we told her. The waitress had seen the remains of the burnt offering in the kitchen. So no apology and they insisted we pay the full price of the meal.  So fair to say we will never be back at this Dionisos in Calle San Gregorio Madrid. We were truly disappointed.,1-Apr-14
Restaurante_Algarabia,5,Positive,"What a little gem. A cozy little place. Some of us needed to learn to use our indoor voice, but we had a great time. The food was wonderful, but only a part of the experience for us. The 2 sisters that own and run the restaurant are so charming and nice, so it makes the food almost secondary, but as I said the food is wonderful. If we get back to Madrid we will make sure to get back to Algarabia.",2-Jul-18
Restaurante_Algarabia,5,Positive,"We just had a splendid dinner with friends at Algarabía (as we did also last night) and can only rave about the excellence of the food and the warmth and comfort of the restaurant. We had not been to Madrid for several years and were thrilled to find that not only was the restaurant still there but the food had not lost any of its quality and originality. A haven for Rioja food in Madrid, everything from the appetizers (including the glorious crackling asparagus and the superb croquetas) to the desert (baked apples with toffee foam) was to-die-for. Try the chumarro with onion confit (a dream) or the bacalao a la riojana. Amazing dishes and impressive charm.Their house wine is a delicate and tasty rioja. Can't wait to go back.",14-Jun-18
Restaurante_Algarabia,5,Positive,"It was our first evening in Madrid. After reading different online recommendations we‘ve decided to give Algarabia a try - in the past totally worth and lucky us! The restaurant which is very similar to a livingroom is hold by two sisters, the one which is treating the guets by her cooking skills and the one which is the waitress.  If you are looking for an authentic insinder spot, then you should definetely visit this restaurant.",5-Jun-18
Restaurante_Algarabia,5,Positive,"A jewel in the city, if you are in Madrid, you have to visit this restaurant everything is excellent 5/5",30-May-18
Restaurante_Algarabia,5,Positive,Went to Algarabia (still can't pronounce it!) to taste Rioja's finest food and wines and fell for the warmth and the smell. Smells like home in there. You can't find a better place to share with friends and family. Plan to get back there on my next visit to Spain.,29-May-18
Restaurante_Algarabia,5,Positive,"This staff, of two sisters, produced a delightful meal for our party of eight. Each dish was superb and this is a small haven of great.",21-May-18
Restaurante_Algarabia,5,Positive,"What a great memory. The food was great and the experience was unforgettable. Doesn't open til 9, they prolly won't let you in if you don't make a reservation or if you get there too late. But once your in, your their family for the night.",13-Aug-13
Dionisos_Figueroa,4,Positive,"Yesterday night I went there with my girlfriend and her parents. Truth be told I'd never eaten Greek food before, the only thing I knew about Greece were the financial crisis and the parthenon. But I felt really pleased since I got there, a really quiet and calmed place, no children around, food was absolutely excellent and I think what I liked the most was the service, they advice us about every dish we were about to order and recommended some of them, dessert included. At the end they gifted us some sort of ""Christmas greek cakes which I didn't like so much"" But apart from that everything was great. I truly recommend the experience.",4-Jan-14
Restaurante_Algarabia,4,Positive,"We booked this prior to the date, as we had a large number in our party. The lady who served us, was the sister of the chef and it was lovely to be introduced to the chef at the end of the meal.. the restaurant was like sitting in someone's house, very quaint. The meals were very homely and delicious and very large servings - almost too much. The wine was very good.  A good place to eat and I got a thank you email the following day",6-Oct-13
Moratin_Vinoteca_Bistrot,5,Positive,"Visited this restaurant after finding on trip advisor. Inside the restaurant the layout and design is quirky yet traditional. The staff were extremely attentive and friendly, explaining the ingredients of the dishes presented on the menu and went out of their way to make you feel welcome. We both chose the Veal Cheek Cannelloni and it was amazing. Fresh ingredients and cooked to perfection. A little bit more pricy than other restaurants in Madrid but well worth it! We were lucky to find this restaurant and would highly recommend! ",12-Apr-18
Restaurante_Algarabia,5,Positive,"Due to an Iberia flight cancellation we found ourselves stuck in Barajas for the evening, tired and hungry. We called Algarabia and Isabel let us us know with a hearty laugh she could have a bottle of icy cold Cava waiting for us at 2000.. and off to Rioja we went! Arriving at Alagarabia is always like coming home, greeted by Isabe'sl warm hugs and kisses and the wonderful aromas of Pilar in the kitchen.  There are many new dishes on the menu so we opted for a mix of the new and some of our old favorites. Pilar's signature croquettes and crispy asparagus are always a must for starters, but the pasta with rabbit bolognese is now on our list as well. Pilar suggested we also try the sautee of borage, mushrooms and shrimp before moving onto mains and the house Rioja, so add one more to our list.. just keep the Cava coming! For mains we opted for an old favorite, Pilar's classic ox tail in red wine sauce, in my opinion Madrid's finest rendition of this classic dish. For the new, bacalao a la Riojana was intensely satisfying, the delicate cod just caressed by the rich sauce. Both dishes paired beautifully with the David Moreno house Rioja. Dessert of pears in red wine sauce and herb aguardiente topped off a wonderful evening in Rioja with Isabel and Pilar.. Gracias chicas!!",24-Mar-18
Restaurante_Algarabia,5,Positive,"I planned a birthday dinner for one of my two daughters and I was looking for something different and local. I stumbled into multiple great reviews on this site for Algarabia Restaurant and thought that it would be the perfect mix as it is owned by two sisters as I was bringing my two daughters and wife. Not only were the bechamel croquetas the perfect blend of creamy crunchiness, and their version of rabo encendido, perfectly slowed cooked - the meat barely hanging to the bone, dressed with a strong but not overpowering reduction, the bacalao flaky and fresh, the pear dessert, an unassuming simple but just the right sweetness to finish the dinner with a bang. All these things would make the experience memorable in any other restaurant. But when you add the personality of the two sisters, one that entertains and manage the floor and the other one that cooks, then this becomes a very special experience. In a city where eating is a religion, eating at Algarabia will not dissapoint. You cannot afford not going next time you are in town.",23-Mar-18
Restaurante_Algarabia,5,Positive,"Intimate dinner, felt like being in the dining room of good friends. Great food, great hostess, Isabel, and her sister, chef, Pilar. Had house pate to start, then lamb with beans salad, and Algarabia croquettes for appetizers. Delicious! House wine (Rioja) was great. Mains were oxtail stew, and baby squid stew. Outstanding! It was a flawless dinner, including great conversation with the sisters. A special dining experience that I won't forget. Go there, you won't be disappointed.",12-Mar-18
Restaurante_Algarabia,5,Positive,"My wife and I brought our daughter and husband to Spain - all our first trip to Spain - and I wanted the first dinner there to be something special. I did my research on TA and decided on Algarabia, near the opera on a side street and a short walk from our hotel. It is a small restaurant, maybe 6 - 8 tables, a very homey atmosphere (looks like that is what it was - a house - and we were in the living room!). We got a large table in a corner. I made our reservation online a few weeks in advance and got one for their opening time. Even so, two other tables were filled and all were filled within the hour, so reservations are highly recommended. We had several appetizers, including quail legs (see picture), which were quite interesting. All entrees were delicious (cod, pasta, very lean beef). Excellent wine. We had a great time and got the obligatory picture with Pilar, sorry I didn't get one with Isabel (the two sisters-owners). We only spent two days in Madrid, you need 4-5 days here, so we will be back and look forward to dinner again at Algarabia!!",16-Feb-18
Dionisos_Figueroa,5,Positive,"We always seem to be able to find a Greek restaurant wherever we visit!!! We found this lovely place in Madrid. Doesn't look much from outside but once inside you are transported to Greece. We visited twice in three nights while visiting Madrid it was that good. Nice decor, pleasant friendly staff and very tasty Greek food. Sweets are always my weakness and the fig tart was so yummy!!!",1-Apr-14
Dionisos_Figueroa,4,Positive,"I absolutely enjoyed my meal, the food was authentic and very tasty. The waitress that served us was had a really good attitude. The restaurant itself is not too big, so i would recommend to reserve a table if you plan to go there. There was a good atmosphere the whole night and I would definitely head back there for some nice greek food.",2-Mar-14
Dionisos_Figueroa,5,Positive,"We have always walked around this place but never get inside. This time we decided to try it and the experience was really nice! (It has been our second time at a greek). The restaurant is pleasant and clean. Despite of the fact that was friday, the staff was attentive and effective. The dishes were nice looking and enough in quantity and quality. In resume: nice place to come back and try more greek receipts!",14-Feb-14
Restaurante_Algarabia,5,Positive,"My family and I were lucky to book a table in this small restaurant and boy was it ever worth it. Everything is prepared fresh on site, and the food is gourmet. From each appetizer, entree, and dessert we were more and more impressed. We met the chef and her sister, who served us, and this made for not only a great dining experience, but made us feel like we were in the home of very good friends. We will definitely return to Algarabia when we return to Madrid. ",17-May-18
Restaurante_Algarabia,5,Positive,Went there with my family. We were a party of 8. The food was very good. And the place it self was very very nice. Highly recommended,16-May-18
Restaurante_Algarabia,3,Negative,"I went there based on TripAdvisor ratings but felt I was in a different place to what was described. There certainly are quite a lot of choices on the menu, and maybe I chose poorly. The service was very good and efficient and the couple of nibbles of things given early were really the best part. I had the quail breasts which were several parcels of breast covered in a very gluggy brown sauce. The taste wasn’t unpleasant, but wasn’t nice either. This was followed you calamari in an inky and watery sauce served with white (now grey) rice noodles. Again, very bland. The house wine from Rioja was very nice. Maybe it was an off night.",12-May-18
Restaurante_Algarabia,5,Positive,"I decided to try this restaurant because of other reviews.  Around this area are lots of touristy looking restaurants. Walking up the narrow street I was unsure about my decision - the restaurant looked closed. I rang the bell - thinking that I was wasting my time, butt when the door was opened and I was invited in, I felt like I had been invited into a home. I was the only guest of the restaurant when I arrived, but I did not feel uncomfortable more a special guest.  I was given a small dish of pate whilst I read the menu. It was delicious.  I then ordered a fried asparagus and a braised pork and caramelized onion. Both were the highlights of my trip to Madrid.  Normally I would stop there, but was convinced to try the black chocolate tart. It was also delicious, as was the wine. I got to talking with both the ladies of this restaurant. It was just like being with family. I had eaten in a lot of restaurants in the past week as a solo diner but this was the first restaurant that made me feel welcome rather than a person who should be put in the corner or pitied. I had a wonderful time. I would certainly visit again and will suggest it to friends who are in Madrid. Thank you Ladies!",27-Jul-13
Restaurante_Algarabia,5,Positive,"Do like the Madrileños do. This little restaurant is a great find, the food, the service and the atmosphere make it a unique place. If you're looking for a touristy/flashy restaurant, this is not the place for you. If you're looking for an experience that represents the real Madrid, you will not regret going to Algarabia!",23-Jul-13
Restaurante_Algarabia,5,Positive,"We arrived at this place before opening and the hostess, no doubt seeing our hungry faces, opening early just for us! The restaurant is a island of quiet authenticity in a sea of touristy paella restaurants. Everything from the food to the wine was excellent. But what really set Algarabia apart was the service. A gracious welcome, constant attention, and a healthy dose of warmth and humour made for a fantastic dining experience. If I'm ever back in Madrid, Algarabia is the first restaurant I'd return to.",13-Jul-13
Restaurante_Algarabia,5,Positive,"We stumbled upon this place at 11:30 in the evening on a Tuesday night after being turned away from a couple restaurants closer to Plaza Mayor because it was too late (in Spain?!) Algarabía (meaning gibberish, from Arabic al-Arabiya literally meaning ""Arabic"") was one of the last recommendations for the area in our Lonely Planet guidebook and we almost didn't go because it was just one dollar sign, and usually we choose two dollar sign places hoping that price equates to quality. Rookie mistake!  We walked in just as the only other table was chatting with the chef and leaving. We thought perhaps this restaurant too would turn us away but an ""este bien"" got us seated. The host/waitress was a sweet middle aged woman who explained that she and her sister, the chef, owned the place and they served Rioja food which was famous for its wines, not its food, though it should be. And it should be! Everything was very reasonably priced. The wine was wonderful. We were brought a complimentary pâté (""the speciality of the house,"" she said, ""my sister made this,"") which is one of the best I've ever had. We had the escargot (Rioja style--many small snails in tomato broth) and the oxtail which was as tender as prime rib and more tasty. At the end of the meal we had a dark chocolate and raspberry tart which was incredible and a nice chat with the two sisters in the empty restaurant.  This was definitely one of the best meals I've ever had and if I ate it in a nice restaurant in my home state of Oklahoma it would have cost double. I'm sure my wife and I will always remember our honeymoon in Madrid fondly because of nights and food and people like this.  One note: they said if you're coming in at 11:30 p.m. it's a good idea to call ahead and let them know you're coming.",10-Jul-13
Restaurante_Algarabia,4,Positive,"This restaurant whilst a little expensive presents very good food. The experience of a varied and interesting menu is enhanced by the two sisters who run it, the chef and the host. Good wine from obviously a friends vineyard and lots of Bon homie. Recommend it for the usual late night dinner in Madrid. They dont open until 9.30 so go and have some drinks and tapas early on before the experiential eating.",4-Jul-13
Dionisos_Figueroa,1,Negative,Went today and paid 46 euros for a tiny entree (supposedly for 2) 2 glasses of ok wine and an small plate of moussaka.Service from the moment we walked in was unfriendly and we really should have left straight away. I told the manager when we left that for the money there was very little food and she shrugged her shoulders and could not have been less interested. Definitely could have found find a better option!,21-Dec-13
Dionisos_Figueroa,5,Positive,"What a find ! Real Greek dishes and good portions too .The service was slow, only one waiter, did not matter though ! Great value.",16-Sep-13
Dionisos_Figueroa,5,Positive,"We are fanatic of greek food, and Greece. This restaurant allow us to enjoy this fantastic food in Madrid. Really good and the relation quality and price is good.",8-Sep-13
Dionisos_Figueroa,5,Positive,Greek restaurant in the center of Madrid. Very good food priced very reasonably. Simple decor and pleasant. Good service.,12-May-13
Dionisos_Figueroa,5,Positive,During my last visit to madrid i tasted once more the greek food in madrid.at first i thought it was a different one than my last visit but finally it was one of the Dionyssos restaurant and even better than the first one especially in service and quality of food.The manager was very friendly and helpful and the food was really greek.I will try it again and i surely reccomend it to everybody.,16-Apr-13
Dionisos_Figueroa,4,Positive,"Good food, nice people and service, simple and clean. When ever back in Madrid we'll eat there again.Marianne en Ed Jordens",11-Apr-13
Restaurante_Algarabia,5,Positive,"A small familiar restaurant, where everything is made by two sisters: Isabel at the saloon and Pillar, the chef. Notwithstanding, in this house at the heart of Madrid they make you feel like in a movie by Pedro Almodóvar, plenty of colors, smells and tastes, with flowers and familiar furniture. Furthermore, Isabel attends with attention and enormous sympathy, and the food made by Pillar is an outstanding version of spanish traditional home dishes. Small but very good wine suggestions, and a Pedro Ximenez for the road made our dinner an experience to remember. Traditional, familiar and very competent. A place that deserves a visit if you`re in Madrid",1-Oct-13
Restaurante_Algarabia,5,Positive,"We ate dinner here our first night in Spain. It was a great way to kick off the trip. Two sister run the home style restaurant one serving and hostessing the other cooking. The food is a completely unique experience, everything is completely delicious. Very quaint and quiet but a perfect place for good food. Very friendly and accommodating to English speaking guest.",23-Sep-13
Restaurante_Algarabia,5,Positive,"Went here after seeing the reviews on TA. It was pretty hard to find as it's in a small alley and GPS doesn't really work. The first time we went, they were full (only 5-6 tables) so we made a reservation for the following night.  The restaurant is run by 2 sisters and it feels like you're eating in their home! The menu is traditional Spanish and not very extensive. All of the dishes we had were extremely flavorful - definitely try the Oxtail and chickpea soup and Chorizo! Service was excellent and the meal was one of the highlights of our trip!",12-Sep-13
Restaurante_Algarabia,5,Positive,"You know when you go for dinner at your best friends house and you just know that you will feel welcome and relaxed, you will like the food and you will come away smiling well that is the best way I can describe this gem in Madrid. I won't describe the food as I couldn't do it justice but I enjoyed every mouthful. I am almost a little bit reluctant to spread the word about this place in case I can't get in when I want to! Enjoy",11-Sep-13
Restaurante_Algarabia,5,Positive,You will find great food and a warm welcome. The menu is traditional Spanish with the chefs own adaptations turn up at 9 pm or phone to book it gets busy very early . This is a small venue that deserves your support .We ate there twice and each time the food was lovely.,7-Sep-13
Moratin_Vinoteca_Bistrot,5,Positive,"This dinner was definitely one of the best restaurants on our trip to Madrid and highly recommended. The food exceptionally good in an intimate setting. It was reasonably priced. The wait staff was attentive, not intrusive, and welcoming. We had fresh baby artichokes newly in season and a light but flavorful tomato soup garnished with menchengo cheese for our appetizers. For our main course we had canneloni stuffed with very tender veal cheeks in a light, homemade pasta sauce, tender moist monkfish that was lightly seared. It was evident that the chef took pride as he described the selections on the menu.",6-Apr-18
